,avancealas,department_name,mesas_number,mesas_percentage,mesas_total,municipality_name,no_percentage,no_votes,resaltar,si_percentage,si_votes,url,votacion_percentage,votacion_personas_number,votacion_personas_total,votosnomarcados,votosnulos,votosvalidos
229,16:30:15,Boyaca,13.0,100.0,13.0,Buenavista,56.18,790.0,4.0,43.81,616.0,http://plebiscito.registraduria.gov.co/99PL/DPL07031ZZZZZZZZZZZZ_L1.htm,31.92,1460.0,4573.0,6,29,1406.0
230,16:15:15,Boyaca,2.0,100.0,2.0,Busbanza,51.26,183.0,1.0,48.73,174.0,http://plebiscito.registraduria.gov.co/99PL/DPL07034ZZZZZZZZZZZZ_L1.htm,46.59,370.0,794.0,,7,357.0
231,16:30:15,Boyaca,9.0,100.0,9.0,Caldas,41.03,453.0,4.0,58.96,651.0,http://plebiscito.registraduria.gov.co/99PL/DPL07037ZZZZZZZZZZZZ_L1.htm,34.74,1139.0,3278.0,4,24,1104.0
232,16:40:15,Boyaca,7.0,100.0,7.0,Campohermoso,46.0,432.0,5.0,53.99,507.0,http://plebiscito.registraduria.gov.co/99PL/DPL07040ZZZZZZZZZZZZ_L1.htm,38.95,977.0,2508.0,,23,939.0
233,16:40:15,Boyaca,8.0,100.0,8.0,Cerinza,38.23,595.0,4.0,61.76,961.0,http://plebiscito.registraduria.gov.co/99PL/DPL07043ZZZZZZZZZZZZ_L1.htm,46.75,1628.0,3482.0,6,54,1556.0
234,16:30:15,Boyaca,8.0,100.0,8.0,Chinavita,54.13,497.0,3.0,45.86,421.0,http://plebiscito.registraduria.gov.co/99PL/DPL07064ZZZZZZZZZZZZ_L1.htm,30.08,942.0,3131.0,,17,918.0
235,17:00:15,Boyaca,98.0,100.0,98.0,Chiquinquira,51.52,8619.0,11.0,48.47,8110.0,http://plebiscito.registraduria.gov.co/99PL/DPL07067ZZZZZZZZZZZZ_L1.htm,41.86,17119.0,40893.0,29,303,16729.0
236,16:35:15,Boyaca,10.0,100.0,10.0,Chiquiza,38.06,330.0,3.0,61.93,537.0,http://plebiscito.registraduria.gov.co/99PL/DPL07068ZZZZZZZZZZZZ_L1.htm,21.06,912.0,4330.0,,27,867.0
237,16:35:15,Boyaca,10.0,100.0,10.0,Chiscas,49.47,658.0,5.0,50.52,672.0,http://plebiscito.registraduria.gov.co/99PL/DPL07070ZZZZZZZZZZZZ_L1.htm,39.92,1405.0,3519.0,0,40,1330.0
238,16:50:15,Boyaca,19.0,100.0,19.0,Chita,60.04,1294.0,7.0,39.95,861.0,http://plebiscito.registraduria.gov.co/99PL/DPL07073ZZZZZZZZZZZZ_L1.htm,36.62,2319.0,6331.0,5,75,2155.0
239,16:30:15,Boyaca,14.0,100.0,14.0,Chitaraque,59.9,962.0,4.0,40.09,644.0,http://plebiscito.registraduria.gov.co/99PL/DPL07076ZZZZZZZZZZZZ_L1.htm,30.37,1654.0,5445.0,6,19,1606.0
240,16:30:15,Boyaca,6.0,100.0,6.0,Chivata,47.92,439.0,3.0,52.07,477.0,http://plebiscito.registraduria.gov.co/99PL/DPL07077ZZZZZZZZZZZZ_L1.htm,36.58,930.0,2542.0,,7,916.0
241,16:30:15,Boyaca,5.0,100.0,5.0,Chivor,59.24,378.0,3.0,40.75,260.0,http://plebiscito.registraduria.gov.co/99PL/DPL07078ZZZZZZZZZZZZ_L1.htm,37.08,656.0,1769.0,,8,638.0
242,16:20:15,Boyaca,9.0,100.0,9.0,Cienega,54.67,655.0,3.0,45.32,543.0,http://plebiscito.registraduria.gov.co/99PL/DPL07046ZZZZZZZZZZZZ_L1.htm,31.84,1233.0,3872.0,8,16,1198.0
243,16:45:15,Boyaca,22.0,100.0,22.0,Combita,41.09,1452.0,7.0,58.9,2081.0,http://plebiscito.registraduria.gov.co/99PL/DPL07049ZZZZZZZZZZZZ_L1.htm,42.55,3653.0,8585.0,3,86,3533.0
244,16:40:15,Boyaca,10.0,100.0,10.0,Coper,40.07,521.0,5.0,59.92,779.0,http://plebiscito.registraduria.gov.co/99PL/DPL07052ZZZZZZZZZZZZ_L1.htm,40.63,1332.0,3278.0,0,19,1300.0
