,avancealas,department_name,mesas_number,mesas_percentage,mesas_total,municipality_name,no_percentage,no_votes,resaltar,si_percentage,si_votes,url,votacion_percentage,votacion_personas_number,votacion_personas_total,votosnomarcados,votosnulos,votosvalidos,idps_avg19992014
776,17:00:15,Cordoba,205,100.0, 205,Lorica,32.32,8386.0,11.0,67.67,17559.0,http://plebiscito.registraduria.gov.co/99PL/DPL13022ZZZZZZZZZZZZ_L1.htm,31.2,26378.0,84539.0,45,266,25.945,1.42857142857
777,16:50:15,Cordoba,35,100.0, 35,Los Cordobas,22.24,1057.0,7.0,77.75,3695.0,http://plebiscito.registraduria.gov.co/99PL/DPL13023ZZZZZZZZZZZZ_L1.htm,35.28,4841.0,13721.0,2,39,4.752,97.6875
778,16:40:15,Cordoba,30,100.0, 30,Momil,32.13,1340.0,6.0,67.86,2830.0,http://plebiscito.registraduria.gov.co/99PL/DPL13024ZZZZZZZZZZZZ_L1.htm,32.63,4220.0,12929.0,0,25,4.170,14.9375
779,17:25:15,Cordoba,122,100.0, 122,Montelibano,41.82,7643.0,11.0,58.17,10631.0,http://plebiscito.registraduria.gov.co/99PL/DPL13025ZZZZZZZZZZZZ_L1.htm,34.11,18769.0,55017.0,74,340,18.274,1059.9375
780,17:25:15,Cordoba,685,100.0, 685,Monteria,51.97,47850.0,14.0,48.02,44207.0,http://plebiscito.registraduria.gov.co/99PL/DPL13001ZZZZZZZZZZZZ_L1.htm,30.79,93265.0,302825.0,57,781,92.057,2125.4375
781,16:40:15,Cordoba,46,100.0, 46,Moñitos,20.48,1090.0,7.0,79.51,4230.0,http://plebiscito.registraduria.gov.co/99PL/DPL13027ZZZZZZZZZZZZ_L1.htm,30.0,5436.0,18119.0,0,65,5.320,70.5
782,16:35:15,Cordoba,117,100.0, 117,Planeta Rica,41.84,6244.0,7.0,58.15,8676.0,http://plebiscito.registraduria.gov.co/99PL/DPL13028ZZZZZZZZZZZZ_L1.htm,28.69,15294.0,53300.0,20,246,14.920,253.375
783,17:00:15,Cordoba,64,100.0, 64,Pueblo Nuevo,33.21,2428.0,10.0,66.78,4882.0,http://plebiscito.registraduria.gov.co/99PL/DPL13031ZZZZZZZZZZZZ_L1.htm,31.98,7487.0,23411.0,0,92,7.310,72.0625
784,16:50:15,Cordoba,49,100.0, 49,Puerto Escondido,22.63,1170.0,9.0,77.36,4000.0,http://plebiscito.registraduria.gov.co/99PL/DPL13033ZZZZZZZZZZZZ_L1.htm,30.42,5459.0,17941.0,0,60,5.170,79.4375
785,16:40:15,Cordoba,66,100.0, 66,Puerto Libertador,24.07,2439.0,7.0,75.92,7691.0,http://plebiscito.registraduria.gov.co/99PL/DPL13032ZZZZZZZZZZZZ_L1.htm,40.26,10422.0,25885.0,30,179,10.130,1490.1875
786,16:50:15,Cordoba,32,100.0, 32,Purisima,47.41,1778.0,6.0,52.58,1972.0,http://plebiscito.registraduria.gov.co/99PL/DPL13034ZZZZZZZZZZZZ_L1.htm,29.09,3904.0,13416.0,0,38,3.750,11.0
787,17:00:15,Cordoba,192,100.0, 192,Sahagun,37.17,9762.0,10.0,62.82,16501.0,http://plebiscito.registraduria.gov.co/99PL/DPL13037ZZZZZZZZZZZZ_L1.htm,34.33,26824.0,78125.0,63,284,26.263,116.75
788,16:50:15,Cordoba,68,100.0, 68,San Andres De Sotavento,27.01,2826.0,8.0,72.98,7633.0,http://plebiscito.registraduria.gov.co/99PL/DPL13040ZZZZZZZZZZZZ_L1.htm,38.87,10741.0,27627.0,59,134,10.459,32.5333333333
789,16:50:15,Cordoba,68,100.0, 68,San Andres De Sotavento,27.01,2826.0,8.0,72.98,7633.0,http://plebiscito.registraduria.gov.co/99PL/DPL13040ZZZZZZZZZZZZ_L1.htm,38.87,10741.0,27627.0,59,134,10.459,60.9375
790,16:50:15,Cordoba,68,100.0, 68,San Andres De Sotavento,27.01,2826.0,8.0,72.98,7633.0,http://plebiscito.registraduria.gov.co/99PL/DPL13040ZZZZZZZZZZZZ_L1.htm,38.87,10741.0,27627.0,59,134,10.459,5446.5
791,16:50:15,Cordoba,52,100.0, 52,San Antero,37.44,2605.0,9.0,62.55,4352.0,http://plebiscito.registraduria.gov.co/99PL/DPL13043ZZZZZZZZZZZZ_L1.htm,34.22,7080.0,20685.0,7,88,6.957,21.4
792,17:05:15,Cordoba,65,100.0, 65,San Bernardo Del Viento,19.82,1434.0,10.0,80.17,5799.0,http://plebiscito.registraduria.gov.co/99PL/DPL13046ZZZZZZZZZZZZ_L1.htm,27.89,7351.0,26348.0,3,57,7.233,79.0625
793,16:50:15,Cordoba,21,100.0, 21,San Jose De Ure,19.01,516.0,8.0,80.98,2198.0,http://plebiscito.registraduria.gov.co/99PL/DPL13052ZZZZZZZZZZZZ_L1.htm,38.97,2783.0,7141.0,4,43,2.714,93.0
794,16:55:15,Cordoba,88,100.0, 88,San Pelayo,32.84,3601.0,10.0,67.15,7363.0,http://plebiscito.registraduria.gov.co/99PL/DPL13055ZZZZZZZZZZZZ_L1.htm,31.62,11165.0,35301.0,64,141,10.964,90.6875
795,17:35:15,Cordoba,140,100.0, 140,Tierralta,30.23,5452.0,11.0,69.76,12579.0,http://plebiscito.registraduria.gov.co/99PL/DPL13058ZZZZZZZZZZZZ_L1.htm,30.66,18665.0,60877.0,31,311,18.031,1676.3125
796,17:35:15,Cordoba,140,100.0, 140,Tierralta,30.23,5452.0,11.0,69.76,12579.0,http://plebiscito.registraduria.gov.co/99PL/DPL13058ZZZZZZZZZZZZ_L1.htm,30.66,18665.0,60877.0,31,311,18.031,35.125
797,16:55:15,Cordoba,54,100.0, 54,Tuchin,31.87,2467.0,9.0,68.12,5273.0,http://plebiscito.registraduria.gov.co/99PL/DPL13060ZZZZZZZZZZZZ_L1.htm,38.6,8218.0,21288.0,0,197,7.740,11.0
798,16:35:15,Cordoba,63,100.0, 63,Valencia,31.31,2089.0,6.0,68.68,4581.0,http://plebiscito.registraduria.gov.co/99PL/DPL13061ZZZZZZZZZZZZ_L1.htm,27.27,6851.0,25119.0,0,91,6.670,708.625
799,16:40:15,Cundinamarca,22,100.0, 22,Agua De Dios,55.13,2117.0,5.0,44.86,1723.0,http://plebiscito.registraduria.gov.co/99PL/DPL15004ZZZZZZZZZZZZ_L1.htm,40.06,3903.0,9742.0,0,38,3.840,16.2
800,17:00:15,Cundinamarca,12,100.0, 12,Alban,61.04,1086.0,6.0,38.95,693.0,http://plebiscito.registraduria.gov.co/99PL/DPL15007ZZZZZZZZZZZZ_L1.htm,35.9,1820.0,5069.0,9,33,1.779,13.1333333333
801,17:00:15,Cundinamarca,12,100.0, 12,Alban,61.04,1086.0,6.0,38.95,693.0,http://plebiscito.registraduria.gov.co/99PL/DPL15007ZZZZZZZZZZZZ_L1.htm,35.9,1820.0,5069.0,9,33,1.779,37.6666666667
802,16:50:15,Cundinamarca,27,100.0, 27,Anapoima,55.11,2466.0,8.0,44.88,2008.0,http://plebiscito.registraduria.gov.co/99PL/DPL15010ZZZZZZZZZZZZ_L1.htm,40.36,4531.0,11225.0,4,40,4.474,28.875
803,16:45:15,Cundinamarca,27,100.0, 27,Anolaima,59.17,2461.0,6.0,40.82,1698.0,http://plebiscito.registraduria.gov.co/99PL/DPL15013ZZZZZZZZZZZZ_L1.htm,37.75,4241.0,11234.0,9,46,4.159,14.4
804,16:50:15,Cundinamarca,16,100.0, 16,Apulo,49.84,1315.0,6.0,50.15,1323.0,http://plebiscito.registraduria.gov.co/99PL/DPL15217ZZZZZZZZZZZZ_L1.htm,39.4,2689.0,6824.0,8,35,2.638,8.46666666667
805,17:00:15,Cundinamarca,20,100.0, 20,Arbelaez,61.09,2349.0,6.0,38.9,1496.0,http://plebiscito.registraduria.gov.co/99PL/DPL15016ZZZZZZZZZZZZ_L1.htm,44.23,3916.0,8852.0,5,45,3.845,28.1875
806,16:35:15,Cundinamarca,6,100.0, 6,Beltran,50.3,325.0,5.0,49.69,321.0,http://plebiscito.registraduria.gov.co/99PL/DPL15019ZZZZZZZZZZZZ_L1.htm,33.26,661.0,1987.0,,6,646,8.4
807,16:25:15,Cundinamarca,8,100.0, 8,Bituima,46.58,396.0,4.0,53.41,454.0,http://plebiscito.registraduria.gov.co/99PL/DPL15022ZZZZZZZZZZZZ_L1.htm,30.85,871.0,2823.0,,8,850,3.57142857143
808,16:55:15,Cundinamarca,14,100.0, 14,Bojaca,60.17,1875.0,6.0,39.82,1241.0,http://plebiscito.registraduria.gov.co/99PL/DPL15025ZZZZZZZZZZZZ_L1.htm,54.43,3208.0,5893.0,6,76,3.116,5.92857142857
809,16:55:15,Cundinamarca,14,100.0, 14,Bojaca,60.17,1875.0,6.0,39.82,1241.0,http://plebiscito.registraduria.gov.co/99PL/DPL15025ZZZZZZZZZZZZ_L1.htm,54.43,3208.0,5893.0,6,76,3.116,342.666666667
810,16:35:15,Cundinamarca,9,100.0, 9,Cabrera,25.87,346.0,4.0,74.12,991.0,http://plebiscito.registraduria.gov.co/99PL/DPL15029ZZZZZZZZZZZZ_L1.htm,41.5,1435.0,3457.0,7,79,1.337,35.0
811,16:35:15,Cundinamarca,9,100.0, 9,Cabrera,25.87,346.0,4.0,74.12,991.0,http://plebiscito.registraduria.gov.co/99PL/DPL15029ZZZZZZZZZZZZ_L1.htm,41.5,1435.0,3457.0,7,79,1.337,0.384615384615
812,16:25:15,Santander,4,100.0, 4,Cabrera,34.21,232.0,2.0,65.78,446.0,http://plebiscito.registraduria.gov.co/99PL/DPL27028ZZZZZZZZZZZZ_L1.htm,42.27,695.0,1644.0,,10,678,35.0
813,16:25:15,Santander,4,100.0, 4,Cabrera,34.21,232.0,2.0,65.78,446.0,http://plebiscito.registraduria.gov.co/99PL/DPL27028ZZZZZZZZZZZZ_L1.htm,42.27,695.0,1644.0,,10,678,0.384615384615
814,17:00:15,Cundinamarca,21,100.0, 21,Cachipay,51.01,1756.0,6.0,48.98,1686.0,http://plebiscito.registraduria.gov.co/99PL/DPL15030ZZZZZZZZZZZZ_L1.htm,40.06,3505.0,8749.0,2,41,3.442,11.8666666667
815,16:55:15,Cundinamarca,89,100.0, 89,Cajica,54.32,10722.0,8.0,45.67,9016.0,http://plebiscito.registraduria.gov.co/99PL/DPL15031ZZZZZZZZZZZZ_L1.htm,52.37,20062.0,38304.0,38,275,19.738,26.0625
816,16:55:15,Cundinamarca,28,100.0, 28,Caparrapi,63.95,2076.0,6.0,36.04,1170.0,http://plebiscito.registraduria.gov.co/99PL/DPL15034ZZZZZZZZZZZZ_L1.htm,33.22,3377.0,10164.0,6,74,3.246,77.125
817,16:45:15,Cundinamarca,33,100.0, 33,Caqueza,62.9,3393.0,6.0,37.09,2001.0,http://plebiscito.registraduria.gov.co/99PL/DPL15037ZZZZZZZZZZZZ_L1.htm,38.53,5525.0,14339.0,4,109,5.394,26.3333333333
818,16:55:15,Cundinamarca,16,100.0, 16,Carmen De Carupa,62.26,1287.0,6.0,37.73,780.0,http://plebiscito.registraduria.gov.co/99PL/DPL15040ZZZZZZZZZZZZ_L1.htm,34.32,2120.0,6176.0,7,41,2.067,2.15384615385
819,16:35:15,Cundinamarca,9,100.0, 9,Chaguani,49.34,721.0,3.0,50.65,740.0,http://plebiscito.registraduria.gov.co/99PL/DPL15052ZZZZZZZZZZZZ_L1.htm,41.02,1503.0,3664.0,1,19,1.461,9.2
820,17:00:15,Cundinamarca,175,100.0, 175,Chia,49.99,21715.0,10.0,50.0,21717.0,http://plebiscito.registraduria.gov.co/99PL/DPL15055ZZZZZZZZZZZZ_L1.htm,52.85,43940.0,83132.0,32,424,43.432,106.8125
821,17:00:15,Cundinamarca,17,100.0, 17,Chipaque,68.99,1985.0,7.0,31.0,892.0,http://plebiscito.registraduria.gov.co/99PL/DPL15058ZZZZZZZZZZZZ_L1.htm,39.38,2928.0,7434.0,7,43,2.877,5.42857142857
822,16:40:15,Cundinamarca,26,100.0, 26,Choachi,65.91,3042.0,5.0,34.08,1573.0,http://plebiscito.registraduria.gov.co/99PL/DPL15061ZZZZZZZZZZZZ_L1.htm,41.87,4713.0,11254.0,5,70,4.615,7.71428571429
823,16:35:15,Cundinamarca,34,100.0, 34,Choconta,63.67,3578.0,6.0,36.32,2041.0,http://plebiscito.registraduria.gov.co/99PL/DPL15064ZZZZZZZZZZZZ_L1.htm,40.3,5774.0,14326.0,9,110,5.619,12.4375
824,16:45:15,Cundinamarca,30,100.0, 30,Cogua,59.45,3935.0,8.0,40.54,2684.0,http://plebiscito.registraduria.gov.co/99PL/DPL15043ZZZZZZZZZZZZ_L1.htm,52.34,6766.0,12927.0,9,128,6.619,11.1875
825,16:55:15,Cundinamarca,54,100.0, 54,Cota,54.02,5388.0,7.0,45.97,4585.0,http://plebiscito.registraduria.gov.co/99PL/DPL15046ZZZZZZZZZZZZ_L1.htm,43.9,10096.0,22995.0,3,98,9.973,20.125
826,16:55:15,Cundinamarca,54,100.0, 54,Cota,54.02,5388.0,7.0,45.97,4585.0,http://plebiscito.registraduria.gov.co/99PL/DPL15046ZZZZZZZZZZZZ_L1.htm,43.9,10096.0,22995.0,3,98,9.973,19.5625
827,16:45:15,Cundinamarca,12,100.0, 12,Cucunuba,65.31,1371.0,6.0,34.68,728.0,http://plebiscito.registraduria.gov.co/99PL/DPL15049ZZZZZZZZZZZZ_L1.htm,45.9,2161.0,4708.0,9,49,2.099,1.92857142857
828,16:40:15,Cundinamarca,44,100.0, 44,El Colegio,55.27,3938.0,5.0,44.72,3186.0,http://plebiscito.registraduria.gov.co/99PL/DPL15067ZZZZZZZZZZZZ_L1.htm,37.89,7252.0,19138.0,4,82,7.124,26.0625
829,16:50:15,Cundinamarca,31,100.0, 31,El Rosal,67.79,5218.0,6.0,32.2,2479.0,http://plebiscito.registraduria.gov.co/99PL/DPL15072ZZZZZZZZZZZZ_L1.htm,57.52,7909.0,13750.0,7,171,7.697,19.375
830,17:20:15,Cundinamarca,194,100.0, 194,Facatativa,58.88,26978.0,10.0,41.11,18839.0,http://plebiscito.registraduria.gov.co/99PL/DPL15076ZZZZZZZZZZZZ_L1.htm,53.94,46982.0,87088.0,17,1.056,45.817,198.0
831,16:45:15,Cundinamarca,22,100.0, 22,Fomeque,71.15,2777.0,6.0,28.84,1126.0,http://plebiscito.registraduria.gov.co/99PL/DPL15079ZZZZZZZZZZZZ_L1.htm,42.02,3966.0,9437.0,3,38,3.903,17.1333333333
832,16:30:15,Cundinamarca,13,100.0, 13,Fosca,78.13,1565.0,4.0,21.86,438.0,http://plebiscito.registraduria.gov.co/99PL/DPL15085ZZZZZZZZZZZZ_L1.htm,36.87,2022.0,5483.0,3,11,2.003,0.285714285714
833,16:55:15,Cundinamarca,133,100.0, 133,Funza,56.12,17147.0,10.0,43.87,13403.0,http://plebiscito.registraduria.gov.co/99PL/DPL15088ZZZZZZZZZZZZ_L1.htm,51.27,31140.0,60731.0,50,534,30.550,83.0625
834,16:30:15,Cundinamarca,10,100.0, 10,Fuquene,51.71,828.0,4.0,48.28,773.0,http://plebiscito.registraduria.gov.co/99PL/DPL15091ZZZZZZZZZZZZ_L1.htm,42.06,1646.0,3913.0,1,33,1.601,1.14285714286
835,17:00:15,Cundinamarca,219,100.0, 219,Fusagasuga,56.59,23323.0,11.0,43.4,17890.0,http://plebiscito.registraduria.gov.co/99PL/DPL15094ZZZZZZZZZZZZ_L1.htm,43.26,41941.0,96948.0,13,573,41.213,438.6875
836,16:35:15,Cundinamarca,14,100.0, 14,Gachala,51.86,793.0,4.0,48.13,736.0,http://plebiscito.registraduria.gov.co/99PL/DPL15097ZZZZZZZZZZZZ_L1.htm,30.45,1593.0,5230.0,9,43,1.529,11.2
837,16:50:15,Cundinamarca,21,100.0, 21,Gachancipa,62.1,2816.0,5.0,37.89,1718.0,http://plebiscito.registraduria.gov.co/99PL/DPL15100ZZZZZZZZZZZZ_L1.htm,51.66,4691.0,9080.0,4,113,4.534,13.0625
838,16:35:15,Cundinamarca,22,100.0, 22,Gacheta,65.55,2036.0,5.0,34.44,1070.0,http://plebiscito.registraduria.gov.co/99PL/DPL15103ZZZZZZZZZZZZ_L1.htm,34.64,3193.0,9217.0,6,55,3.106,5.6
839,16:35:15,Cundinamarca,8,100.0, 8,Gama,53.0,609.0,3.0,46.99,540.0,http://plebiscito.registraduria.gov.co/99PL/DPL15106ZZZZZZZZZZZZ_L1.htm,38.38,1191.0,3103.0,9,18,1.149,0.928571428571
840,17:05:15,Cundinamarca,183,100.0, 183,Girardot,63.12,20971.0,11.0,36.87,12251.0,http://plebiscito.registraduria.gov.co/99PL/DPL15109ZZZZZZZZZZZZ_L1.htm,41.03,33639.0,81967.0,22,334,33.222,122.9375
841,16:45:15,Cundinamarca,21,100.0, 21,Guacheta,58.44,2003.0,7.0,41.55,1424.0,http://plebiscito.registraduria.gov.co/99PL/DPL15112ZZZZZZZZZZZZ_L1.htm,41.52,3566.0,8587.0,7,103,3.427,8.5
842,16:50:15,Cundinamarca,56,100.0, 56,Guaduas,58.89,4854.0,9.0,41.1,3388.0,http://plebiscito.registraduria.gov.co/99PL/DPL15115ZZZZZZZZZZZZ_L1.htm,38.31,8502.0,22188.0,2,181,8.242,53.6875
843,16:50:15,Cundinamarca,24,100.0, 24,Guasca,64.58,2836.0,6.0,35.41,1555.0,http://plebiscito.registraduria.gov.co/99PL/DPL15118ZZZZZZZZZZZZ_L1.htm,43.66,4472.0,10241.0,1,60,4.391,17.3125
844,16:25:15,Cundinamarca,5,100.0, 5,Guataqui,43.3,307.0,4.0,56.69,402.0,http://plebiscito.registraduria.gov.co/99PL/DPL15121ZZZZZZZZZZZZ_L1.htm,33.19,732.0,2205.0,,13,709,1.2
845,16:40:15,Cundinamarca,12,100.0, 12,Guatavita,61.19,1279.0,5.0,38.8,811.0,http://plebiscito.registraduria.gov.co/99PL/DPL15124ZZZZZZZZZZZZ_L1.htm,43.19,2136.0,4945.0,0,32,2.090,0.0
846,16:35:15,Cundinamarca,9,100.0, 9,Guayabal De Siquima,50.65,770.0,6.0,49.34,750.0,http://plebiscito.registraduria.gov.co/99PL/DPL15127ZZZZZZZZZZZZ_L1.htm,43.17,1557.0,3606.0,0,28,1.520,8.26666666667
847,16:30:15,Cundinamarca,11,100.0, 11,Guayabetal,74.13,1470.0,3.0,25.86,513.0,http://plebiscito.registraduria.gov.co/99PL/DPL15128ZZZZZZZZZZZZ_L1.htm,45.39,2028.0,4467.0,3,36,1.983,18.7333333333
848,16:30:15,Cundinamarca,7,100.0, 7,Gutierrez,63.38,831.0,4.0,36.61,480.0,http://plebiscito.registraduria.gov.co/99PL/DPL15130ZZZZZZZZZZZZ_L1.htm,49.9,1343.0,2691.0,1,27,1.311,16.25
849,16:30:15,Cundinamarca,7,100.0, 7,Jerusalen,45.2,391.0,4.0,54.79,474.0,http://plebiscito.registraduria.gov.co/99PL/DPL15133ZZZZZZZZZZZZ_L1.htm,32.88,888.0,2700.0,,7,865,3.0
850,16:50:15,Cundinamarca,15,100.0, 15,Junin,59.58,1023.0,6.0,40.41,694.0,http://plebiscito.registraduria.gov.co/99PL/DPL15136ZZZZZZZZZZZZ_L1.htm,32.02,1769.0,5524.0,7,39,1.717,3.14285714286
851,16:30:15,Cundinamarca,47,100.0, 47,La Calera,46.62,4267.0,5.0,53.37,4885.0,http://plebiscito.registraduria.gov.co/99PL/DPL15139ZZZZZZZZZZZZ_L1.htm,45.74,9292.0,20312.0,2,114,9.152,12.7857142857
852,16:40:15,Cundinamarca,56,100.0, 56,La Mesa,49.62,4291.0,6.0,50.37,4356.0,http://plebiscito.registraduria.gov.co/99PL/DPL15142ZZZZZZZZZZZZ_L1.htm,37.52,8806.0,23470.0,7,123,8.647,48.5625
853,16:40:15,Cundinamarca,21,100.0, 21,La Palma,38.82,1088.0,4.0,61.17,1714.0,http://plebiscito.registraduria.gov.co/99PL/DPL15145ZZZZZZZZZZZZ_L1.htm,33.84,2947.0,8708.0,2,74,2.802,396.8125
854,16:30:15,Cundinamarca,13,100.0, 13,La Peña,74.45,1498.0,4.0,25.54,514.0,http://plebiscito.registraduria.gov.co/99PL/DPL15148ZZZZZZZZZZZZ_L1.htm,37.14,2083.0,5608.0,2,30,2.012,11.3571428571
855,16:40:15,Cundinamarca,16,100.0, 16,Lenguazaque,60.24,1532.0,5.0,39.75,1011.0,http://plebiscito.registraduria.gov.co/99PL/DPL15154ZZZZZZZZZZZZ_L1.htm,37.84,2636.0,6966.0,3,77,2.543,1.06666666667
856,16:35:15,Cundinamarca,14,100.0, 14,Macheta,56.94,1008.0,4.0,43.05,762.0,http://plebiscito.registraduria.gov.co/99PL/DPL15157ZZZZZZZZZZZZ_L1.htm,29.87,1825.0,6109.0,0,35,1.770,4.93333333333
857,17:05:15,Cundinamarca,118,100.0, 118,Madrid,62.24,17404.0,11.0,37.75,10555.0,http://plebiscito.registraduria.gov.co/99PL/DPL15160ZZZZZZZZZZZZ_L1.htm,52.27,28695.0,54897.0,59,641,27.959,78.3125
858,16:50:15,Cundinamarca,10,100.0, 10,Manta,49.76,840.0,6.0,50.23,848.0,http://plebiscito.registraduria.gov.co/99PL/DPL15163ZZZZZZZZZZZZ_L1.htm,42.31,1739.0,4110.0,8,34,1.688,2.6
859,16:35:15,Cundinamarca,20,100.0, 20,Medina,64.56,1899.0,6.0,35.43,1042.0,http://plebiscito.registraduria.gov.co/99PL/DPL15166ZZZZZZZZZZZZ_L1.htm,44.8,3034.0,6771.0,1,54,2.941,45.6875
860,16:55:15,Cundinamarca,133,100.0, 133,Mosquera,55.87,16521.0,9.0,44.12,13047.0,http://plebiscito.registraduria.gov.co/99PL/DPL15169ZZZZZZZZZZZZ_L1.htm,52.06,30102.0,57821.0,68,448,29.568,87.125
861,16:55:15,Cundinamarca,133,100.0, 133,Mosquera,55.87,16521.0,9.0,44.12,13047.0,http://plebiscito.registraduria.gov.co/99PL/DPL15169ZZZZZZZZZZZZ_L1.htm,52.06,30102.0,57821.0,68,448,29.568,153.333333333
862,16:50:15,Nariño,21,100.0, 21,Mosquera,10.18,224.0,8.0,89.81,1975.0,http://plebiscito.registraduria.gov.co/99PL/DPL23094ZZZZZZZZZZZZ_L1.htm,37.88,2234.0,5897.0,9,22,2.199,87.125
863,16:50:15,Nariño,21,100.0, 21,Mosquera,10.18,224.0,8.0,89.81,1975.0,http://plebiscito.registraduria.gov.co/99PL/DPL23094ZZZZZZZZZZZZ_L1.htm,37.88,2234.0,5897.0,9,22,2.199,153.333333333
864,16:40:15,Cundinamarca,21,100.0, 21,Nemocon,63.24,2758.0,5.0,36.75,1603.0,http://plebiscito.registraduria.gov.co/99PL/DPL15175ZZZZZZZZZZZZ_L1.htm,50.06,4486.0,8960.0,1,90,4.361,11.25
865,16:40:15,Cundinamarca,16,100.0, 16,Nilo,44.2,1107.0,5.0,55.79,1397.0,http://plebiscito.registraduria.gov.co/99PL/DPL15178ZZZZZZZZZZZZ_L1.htm,40.45,2531.0,6256.0,4,18,2.504,9.73333333333
866,16:50:15,Cundinamarca,9,100.0, 9,Nimaima,58.13,750.0,5.0,41.86,540.0,http://plebiscito.registraduria.gov.co/99PL/DPL15181ZZZZZZZZZZZZ_L1.htm,42.05,1326.0,3153.0,0,24,1.290,4.57142857143
867,16:30:15,Cundinamarca,12,100.0, 12,Nocaima,41.44,886.0,3.0,58.55,1252.0,http://plebiscito.registraduria.gov.co/99PL/DPL15184ZZZZZZZZZZZZ_L1.htm,42.38,2191.0,5169.0,8,40,2.138,10.6875
868,16:40:15,Cundinamarca,47,100.0, 47,Pacho,51.51,3959.0,7.0,48.48,3726.0,http://plebiscito.registraduria.gov.co/99PL/DPL15190ZZZZZZZZZZZZ_L1.htm,38.55,7904.0,20502.0,5,143,7.685,48.0
869,17:00:15,Cundinamarca,13,100.0, 13,Paime,47.46,692.0,8.0,52.53,766.0,http://plebiscito.registraduria.gov.co/99PL/DPL15193ZZZZZZZZZZZZ_L1.htm,32.84,1499.0,4564.0,8,22,1.458,10.375
870,16:35:15,Cundinamarca,10,100.0, 10,Pandi,46.26,638.0,6.0,53.73,741.0,http://plebiscito.registraduria.gov.co/99PL/DPL15196ZZZZZZZZZZZZ_L1.htm,34.23,1411.0,4122.0,9,23,1.379,13.625
871,16:45:15,Cundinamarca,19,100.0, 19,Paratebueno (La Naguaya),58.77,1749.0,7.0,41.22,1227.0,http://plebiscito.registraduria.gov.co/99PL/DPL15198ZZZZZZZZZZZZ_L1.htm,44.14,3066.0,6946.0,6,69,2.976,23.5
872,16:35:15,Cundinamarca,18,100.0, 18,Pasca,42.87,1176.0,4.0,57.12,1567.0,http://plebiscito.registraduria.gov.co/99PL/DPL15199ZZZZZZZZZZZZ_L1.htm,37.17,2827.0,7605.0,3,64,2.743,16.4375
873,16:50:15,Cundinamarca,31,100.0, 31,Puerto Salgar,66.74,2852.0,7.0,33.25,1421.0,http://plebiscito.registraduria.gov.co/99PL/DPL15202ZZZZZZZZZZZZ_L1.htm,33.98,4395.0,12932.0,3,94,4.273,43.125
874,16:35:15,Cundinamarca,8,100.0, 8,Puli,51.6,466.0,4.0,48.39,437.0,http://plebiscito.registraduria.gov.co/99PL/DPL15205ZZZZZZZZZZZZ_L1.htm,32.84,938.0,2856.0,,24,903,7.66666666667
875,16:35:15,Cundinamarca,11,100.0, 11,Quebradanegra,70.31,1137.0,5.0,29.68,480.0,http://plebiscito.registraduria.gov.co/99PL/DPL15208ZZZZZZZZZZZZ_L1.htm,41.31,1651.0,3996.0,7,21,1.617,50.4285714286
876,16:55:15,Cundinamarca,13,100.0, 13,Quetame,67.67,1551.0,6.0,32.32,741.0,http://plebiscito.registraduria.gov.co/99PL/DPL15211ZZZZZZZZZZZZ_L1.htm,43.49,2352.0,5408.0,2,53,2.292,4.0
877,17:00:15,Cundinamarca,16,100.0, 16,Quipile,63.6,1302.0,8.0,36.39,745.0,http://plebiscito.registraduria.gov.co/99PL/DPL15214ZZZZZZZZZZZZ_L1.htm,34.14,2095.0,6135.0,7,26,2.047,17.0
878,16:40:15,Cundinamarca,24,100.0, 24,Ricaurte,55.15,2076.0,5.0,44.84,1688.0,http://plebiscito.registraduria.gov.co/99PL/DPL15218ZZZZZZZZZZZZ_L1.htm,36.29,3795.0,10455.0,4,17,3.764,7.9375
879,16:40:15,Cundinamarca,24,100.0, 24,Ricaurte,55.15,2076.0,5.0,44.84,1688.0,http://plebiscito.registraduria.gov.co/99PL/DPL15218ZZZZZZZZZZZZ_L1.htm,36.29,3795.0,10455.0,4,17,3.764,565.25
880,20:39:15,Nariño,41,100.0, 41,Ricaurte,33.34,974.0,18.0,66.65,1947.0,http://plebiscito.registraduria.gov.co/99PL/DPL23109ZZZZZZZZZZZZ_L1.htm,22.48,3048.0,13557.0,1,48,2.921,7.9375
881,20:39:15,Nariño,41,100.0, 41,Ricaurte,33.34,974.0,18.0,66.65,1947.0,http://plebiscito.registraduria.gov.co/99PL/DPL23109ZZZZZZZZZZZZ_L1.htm,22.48,3048.0,13557.0,1,48,2.921,565.25
882,16:35:15,Cundinamarca,21,100.0, 21,San Antonio Del Tequendama,48.53,1607.0,5.0,51.46,1704.0,http://plebiscito.registraduria.gov.co/99PL/DPL15220ZZZZZZZZZZZZ_L1.htm,38.9,3360.0,8637.0,1,33,3.311,23.875
883,16:20:15,Cundinamarca,18,100.0, 18,San Bernardo,52.28,1409.0,3.0,47.71,1286.0,http://plebiscito.registraduria.gov.co/99PL/DPL15223ZZZZZZZZZZZZ_L1.htm,35.43,2765.0,7804.0,5,52,2.695,11.6666666667
884,16:20:15,Cundinamarca,18,100.0, 18,San Bernardo,52.28,1409.0,3.0,47.71,1286.0,http://plebiscito.registraduria.gov.co/99PL/DPL15223ZZZZZZZZZZZZ_L1.htm,35.43,2765.0,7804.0,5,52,2.695,18.0625
